Temperature,Humidity,Pressure,Windspeed,Winddirection,Directinclined,Diffuseinclined,Reflected,Globalinclined,Directhoriz,Diffushoriz,Globalhoriz,TopAtm,ClearSkiGHI,Nebulosity,EPEX
284.0338,74.7311,1007.2006,10.9654,260.2788,14,69,1,83,6,70,76,376,64.4487,8,43.4
284.0929,74.55095,1007.2624,10.94655,261.885825,13,63.25,0.75,76.5,5.5,64.25,69.75,346.75,60.8467,8,42.45
284.152,74.3708,1007.3242,10.9277,263.49285,12,57.5,0.5,70,5,58.5,63.5,317.5,56.599,8,41.5
284.2111,74.19065,1007.386,10.90885,265.099875,11,51.75,0.25,63.5,4.5,52.75,57.25,288.25,51.7554,8,40.55
284.2702,74.0105,1007.4478,10.89,266.7069,10,46,0,57,4,47,51,259,46.4694,8,39.6
284.26695,73.9085,1007.5119,10.8276,267.725725,8.75,38.75,0,48.25,3.25,39.5,42.75,218.5,40.623,8,38.57
284.2637,73.8065,1007.576,10.7652,268.74455,7.5,31.5,0,39.5,2.5,32,34.5,178,34.2213,8,37.54
284.26045,73.7045,1007.6401,10.7028,269.763375,6.25,24.25,0,30.75,1.75,24.5,26.25,137.5,27.5177,8,36.51
284.2572,73.6025,1007.7042,10.6404,270.7822,5,17,0,22,1,17,18,97,20.4458,8,35.48
284.21495,73.600425,1007.849225,10.55375,271.603175,3.75,13,0,16.75,0.75,13,13.75,72.75,13.5238,8,35.0725
284.1727,73.59835,1007.99425,10.4671,272.42415,2.5,9,0,11.5,0.5,9,9.5,48.5,7.6391,8,34.665
284.13045,73.596275,1008.139275,10.38045,273.245125,1.25,5,0,6.25,0.25,5,5.25,24.25,2.1647,8,34.2575
284.0882,73.5942,1008.2843,10.2938,274.0661,0,1,0,1,0,1,1,0,0,8,33.85
284.024025,73.74905,1008.493525,10.170025,275.308225,0,0.75,0,0.75,0,0.75,0.75,0,0,8,36.8775
283.95985,73.9039,1008.70275,10.04625,276.55035,0,0.5,0,0.5,0,0.5,0.5,0,0,8,39.905
283.895675,74.05875,1008.911975,9.922475,277.792475,0,0.25,0,0.25,0,0.25,0.25,0,0,8,42.9325
283.8315,74.2136,1009.1212,9.7987,279.0346,0,0,0,0,0,0,0,0,0,8,45.96
283.7382,74.488,1009.343875,9.524475,281.0483,0,0,0,0,0,0,0,0,0,7.25,46.925
283.6449,74.7624,1009.56655,9.25025,283.062,0,0,0,0,0,0,0,0,0,6.5,47.89
283.5516,75.0368,1009.789225,8.976025,285.0757,0,0,0,0,0,0,0,0,0,5.75,48.855
283.4583,75.3112,1010.0119,8.7018,287.0894,0,0,0,0,0,0,0,0,0,5,49.82
283.33945,75.557075,1010.2746,8.35405,290.194125,0,0,0,0,0,0,0,0,0,5.5,49.27
283.2206,75.80295,1010.5373,8.0063,293.29885,0,0,0,0,0,0,0,0,0,6,48.72
283.10175,76.048825,1010.8,7.65855,296.403575,0,0,0,0,0,0,0,0,0,6.5,48.17
282.9829,76.2947,1011.0627,7.3108,299.5083,0,0,0,0,0,0,0,0,0,7,47.62
282.821625,76.425625,1011.370975,6.959,303.3928,0,0,0,0,0,0,0,0,0,7,46.6625
282.66035,76.55655,1011.67925,6.6072,307.2773,0,0,0,0,0,0,0,0,0,7,45.705
282.499075,76.687475,1011.987525,6.2554,311.1618,0,0,0,0,0,0,0,0,0,7,44.7475
282.3378,76.8184,1012.2958,5.9036,315.0463,0,0,0,0,0,0,0,0,0,7,43.79
282.12085,76.69135,1012.6307,5.679425,319.37195,0,0,0,0,0,0,0,0,0,7,43.4525
281.9039,76.5643,1012.9656,5.45525,323.6976,0,0,0,0,0,0,0,0,0,7,43.115
281.68695,76.43725,1013.3005,5.231075,328.02325,0,0,0,0,0,0,0,0,0,7,42.7775
281.47,76.3102,1013.6354,5.0069,332.3489,0,0,0,0,0,0,0,0,0,7,42.44
281.153125,76.085275,1013.864325,4.80915,336.330975,0,0,0,0,0,0,0,0,0,7,42.3375
280.83625,75.86035,1014.09325,4.6114,340.31305,0,0,0,0,0,0,0,0,0,7,42.235
280.519375,75.635425,1014.322175,4.41365,344.295125,0,0,0,0,0,0,0,0,0,7,42.1325
280.2025,75.4105,1014.5511,4.2159,348.2772,0,0,0,0,0,0,0,0,0,7,42.03
279.835375,75.552575,1014.79145,4.115175,262.0174,0,0,0,0,0,0,0,0,0,7,41.75
279.46825,75.69465,1015.0318,4.01445,175.7576,0,0,0,0,0,0,0,0,0,7,41.47
279.101125,75.836725,1015.27215,3.913725,89.4978,0,0,0,0,0,0,0,0,0,7,41.19
278.734,75.9788,1015.5125,3.813,3.238,0,0,0,0,0,0,0,0,0,7,40.91
278.461425,75.652825,1015.754025,3.757725,6.62105,0,0,0,0,0,0,0,0,0,7,39.7475
278.18885,75.32685,1015.99555,3.70245,10.0041,0,0,0,0,0,0,0,0,0,7,38.585
277.916275,75.000875,1016.237075,3.647175,13.38715,0,0,0,0,0,0,0,0,0,7,37.4225
277.6437,74.6749,1016.4786,3.5919,16.7702,0,0,0,0,0,0,0,0,0,7,36.26
277.411225,74.2295,1016.7127,3.4818,19.971875,0,0,0,0,0,0,0,0,0,7,35.265
277.17875,73.7841,1016.9468,3.3717,23.17355,0,0,0,0,0,0,0,0,0,7,34.27
276.946275,73.3387,1017.1809,3.2616,26.375225,0,0,0,0,0,0,0,0,0,7,33.275
276.7138,72.8933,1017.415,3.1515,29.5769,0,0,0,0,0,0,0,0,0,7,32.28
276.519675,72.726675,1017.495225,2.994375,32.70245,0,0,0,0,0,0,0,0,0,7,31.1175
276.32555,72.56005,1017.57545,2.83725,35.828,0,0,0,0,0,0,0,0,0,7,29.955
276.131425,72.393425,1017.655675,2.680125,38.95355,0,0,0,0,0,0,0,0,0,7,28.7925
275.9373,72.2268,1017.7359,2.523,42.0791,0,0,0,0,0,0,0,0,0,7,27.63
275.81565,72.15275,1017.849925,2.41215,44.122925,0,0,0,0,0,0,0,0,0,7.25,26.7075
275.694,72.0787,1017.96395,2.3013,46.16675,0,0,0,0,0,0,0,0,0,7.5,25.785
275.57235,72.00465,1018.077975,2.19045,48.210575,0,0,0,0,0,0,0,0,0,7.75,24.8625
275.4507,71.9306,1018.192,2.0796,50.2544,0,0,0,0,0,0,0,0,0,8,23.94
275.386925,71.9099,1018.3704,2.04175,51.27525,0,0,0,0,0,0,0,0,0,8,21.8775
275.32315,71.8892,1018.5488,2.0039,52.2961,0,0,0,0,0,0,0,0,0,8,19.815
275.259375,71.8685,1018.7272,1.96605,53.31695,0,0,0,0,0,0,0,0,0,8,17.7525
275.1956,71.8478,1018.9056,1.9282,54.3378,0,0,0,0,0,0,0,0,0,8,15.69
275.175825,71.738425,1019.083575,1.8985,55.9053,0,0,0,0,0,0,0,0,0,8,16.3025
275.15605,71.62905,1019.26155,1.8688,57.4728,0,0,0,0,0,0,0,0,0,8,16.915
275.136275,71.519675,1019.439525,1.8391,59.0403,0,0,0,0,0,0,0,0,0,8,17.5275
275.1165,71.4103,1019.6175,1.8094,60.6078,0,0,0,0,0,0,0,0,0,8,18.14
275.085425,71.282025,1019.7343,1.793025,61.749025,0,0,0,0,0,0,0,0,0,8,18.6125
275.05435,71.15375,1019.8511,1.77665,62.89025,0,0,0,0,0,0,0,0,0,8,19.085
275.023275,71.025475,1019.9679,1.760275,64.031475,0,0,0,0,0,0,0,0,0,8,19.5575
274.9922,70.8972,1020.0847,1.7439,65.1727,0,0,0,0,0,0,0,0,0,8,20.03
274.988425,70.73615,1020.254775,1.747175,65.6847,0,1,0,1.25,0,1,1.25,1,0,8,19.83
274.98465,70.5751,1020.42485,1.75045,66.1967,0,2,0,2.5,0,2,2.5,2,0,8,19.63
274.980875,70.41405,1020.594925,1.753725,66.7087,0,3,0,3.75,0,3,3.75,3,0,8,19.43
274.9771,70.253,1020.765,1.757,67.2207,0,4,0,5,0,4,5,4,0,8,19.23
275.082475,70.095,1020.978425,1.748925,67.1626,9.5,14,0,24.5,2.75,12.75,16.25,35.25,0,8,21.25
275.18785,69.937,1021.19185,1.74085,67.1045,19,24,0,44,5.5,21.5,27.5,66.5,0,8,23.27
275.293225,69.779,1021.405275,1.732775,67.0464,28.5,34,0,63.5,8.25,30.25,38.75,97.75,0.9789,8,25.29
275.3986,69.621,1021.6187,1.7247,66.9883,38,44,0,83,11,39,50,129,6.3995,8,27.31
275.575175,69.46855,1021.804775,1.711275,67.575875,65.5,57,0.25,123.5,22.5,47.75,70.25,168,12.7639,8,29.1175
275.75175,69.3161,1021.99085,1.69785,68.16345,93,70,0.5,164,34,56.5,90.5,207,19.8008,8,30.925
275.928325,69.16365,1022.176925,1.684425,68.751025,120.5,83,0.75,204.5,45.5,65.25,110.75,246,27.4143,8,32.7325
276.1049,69.0112,1022.363,1.671,69.3386,148,96,1,245,57,74,131,285,34.8118,8,34.54
276.306225,68.773725,1022.3814,1.647375,69.768975,154.5,103.75,1.25,259.5,61.75,81.5,143.25,312,41.8983,7.75,35.08
276.50755,68.53625,1022.3998,1.62375,70.19935,161,111.5,1.5,274,66.5,89,155.5,339,48.5983,7.5,35.62
276.708875,68.298775,1022.4182,1.600125,70.629725,167.5,119.25,1.75,288.5,71.25,96.5,167.75,366,54.7707,7.25,36.16
276.9102,68.0613,1022.4366,1.5765,71.0601,174,127,2,303,76,104,180,393,60.3551,7,36.7
277.1115,67.619125,1022.37655,1.5477,70.993825,143.75,124.75,1.75,270.25,63,106.75,169.75,406.25,65.3089,6.75,36.81
277.3128,67.17695,1022.3165,1.5189,70.92755,113.5,122.5,1.5,237.5,50,109.5,159.5,419.5,69.5937,6.5,36.92
277.5141,66.734775,1022.25645,1.4901,70.861275,83.25,120.25,1.25,204.75,37,112.25,149.25,432.75,73.1678,6.25,37.03
277.7154,66.2926,1022.1964,1.4613,70.795,53,118,1,172,24,115,139,446,76.0055,6,37.14
277.76825,66.15575,1022.157775,1.4575,71.25575,50.75,116.25,1,168,23,113.5,136.5,444.75,78.087,6,38.4925
277.8211,66.0189,1022.11915,1.4537,71.7165,48.5,114.5,1,164,22,112,134,443.5,79.3981,6,39.845
277.87395,65.88205,1022.080525,1.4499,72.17725,46.25,112.75,1,160,21,110.5,131.5,442.25,79.93,6,41.1975
277.9268,65.7452,1022.0419,1.4461,72.638,44,111,1,156,20,109,129,441,79.682,6,42.55
277.8833,65.82765,1022.126475,1.4688,75.205775,40.5,105,1,146.5,18.25,103.5,121.75,425.25,78.6559,6.5,41.4975
277.8398,65.9101,1022.21105,1.4915,77.77355,37,99,1,137,16.5,98,114.5,409.5,76.8556,7,40.445
277.7963,65.99255,1022.295625,1.5142,80.341325,33.5,93,1,127.5,14.75,92.5,107.25,393.75,74.2933,7.5,39.3925
277.7528,66.075,1022.3802,1.5369,82.9091,30,87,1,118,13,87,100,378,70.9867,8,38.34
277.48685,66.4671,1022.435075,1.58005,87.866075,25.5,77.5,1,103.75,10.75,77.75,88.5,349,66.9594,7.75,36.925
277.2209,66.8592,1022.48995,1.6232,92.82305,21,68,1,89.5,8.5,68.5,77,320,62.2451,7.5,35.51
276.95495,67.2513,1022.544825,1.66635,97.780025,16.5,58.5,1,75.25,6.25,59.25,65.5,291,56.8894,7.25,34.095
276.689,67.6434,1022.5997,1.7095,102.737,12,49,1,61,4,50,54,262,50.9281,7,32.68
276.47355,68.081525,1022.64845,1.79475,107.2617,10.25,41.25,0.75,51.5,3.25,42,45.5,221.25,44.4168,7,30.8225
276.2581,68.51965,1022.6972,1.88,111.7864,8.5,33.5,0.5,42,2.5,34,37,180.5,37.4517,7,28.965
276.04265,68.957775,1022.74595,1.96525,116.3111,6.75,25.75,0.25,32.5,1.75,26,28.5,139.75,30.1857,7,27.1075
275.8272,69.3959,1022.7947,2.0505,120.8358,5,18,0,23,1,18,20,99,22.6741,7,25.25
275.68965,69.6703,1022.817925,2.146475,124.189025,3.75,13.75,0,17.5,0.75,13.75,15.25,74.25,15.3015,7,26.545
275.5521,69.9447,1022.84115,2.24245,127.54225,2.5,9.5,0,12,0.5,9.5,10.5,49.5,8.8613,7,27.84
275.41455,70.2191,1022.864375,2.338425,130.895475,1.25,5.25,0,6.5,0.25,5.25,5.75,24.75,2.7756,7,29.135
275.277,70.4935,1022.8876,2.4344,134.2487,0,1,0,1,0,1,1,0,0,7,30.43
275.14485,70.675525,1022.95825,2.5303,136.796425,0,0.75,0,0.75,0,0.75,0.75,0,0,6.75,33.5825
275.0127,70.85755,1023.0289,2.6262,139.34415,0,0.5,0,0.5,0,0.5,0.5,0,0,6.5,36.735
274.88055,71.039575,1023.09955,2.7221,141.891875,0,0.25,0,0.25,0,0.25,0.25,0,0,6.25,39.8875
274.7484,71.2216,1023.1702,2.818,144.4396,0,0,0,0,0,0,0,0,0,6,43.04
274.64625,71.63615,1023.166875,2.909025,145.93175,0,0,0,0,0,0,0,0,0,5,45.8675
274.5441,72.0507,1023.16355,3.00005,147.4239,0,0,0,0,0,0,0,0,0,4,48.695
274.44195,72.46525,1023.160225,3.091075,148.91605,0,0,0,0,0,0,0,0,0,3,51.5225
274.3398,72.8798,1023.1569,3.1821,150.4082,0,0,0,0,0,0,0,0,0,2,54.35
274.22085,73.239975,1023.11665,3.2403,151.742575,0,0,0,0,0,0,0,0,0,1.75,53.655
274.1019,73.60015,1023.0764,3.2985,153.07695,0,0,0,0,0,0,0,0,0,1.5,52.96
273.98295,73.960325,1023.03615,3.3567,154.411325,0,0,0,0,0,0,0,0,0,1.25,52.265
273.864,74.3205,1022.9959,3.4149,155.7457,0,0,0,0,0,0,0,0,0,1,51.57
273.78475,74.52365,1022.9371,3.4416,156.569725,0,0,0,0,0,0,0,0,0,0.75,51.175
273.7055,74.7268,1022.8783,3.4683,157.39375,0,0,0,0,0,0,0,0,0,0.5,50.78
273.62625,74.92995,1022.8195,3.495,158.217775,0,0,0,0,0,0,0,0,0,0.25,50.385
273.547,75.1331,1022.7607,3.5217,159.0418,0,0,0,0,0,0,0,0,0,0,49.99
273.5253,74.876875,1022.6975,3.518725,159.80145,0,0,0,0,0,0,0,0,0,0,47.7875
273.5036,74.62065,1022.6343,3.51575,160.5611,0,0,0,0,0,0,0,0,0,0,45.585
273.4819,74.364425,1022.5711,3.512775,161.32075,0,0,0,0,0,0,0,0,0,0,43.3825
273.4602,74.1082,1022.5079,3.5098,162.0804,0,0,0,0,0,0,0,0,0,0,41.18
273.476275,73.80215,1022.442325,3.499375,162.779825,0,0,0,0,0,0,0,0,0,0,42.0825
273.49235,73.4961,1022.37675,3.48895,163.47925,0,0,0,0,0,0,0,0,0,0,42.985
273.508425,73.19005,1022.311175,3.478525,164.178675,0,0,0,0,0,0,0,0,0,0,43.8875
273.5245,72.884,1022.2456,3.4681,164.8781,0,0,0,0,0,0,0,0,0,0,44.79
273.482825,72.677425,1022.215925,3.434225,165.544725,0,0,0,0,0,0,0,0,0,0,44.3325
273.44115,72.47085,1022.18625,3.40035,166.21135,0,0,0,0,0,0,0,0,0,0,43.875
273.399475,72.264275,1022.156575,3.366475,166.877975,0,0,0,0,0,0,0,0,0,0,43.4175
273.3578,72.0577,1022.1269,3.3326,167.5446,0,0,0,0,0,0,0,0,0,0,42.96
273.245375,71.90785,1022.1995,3.29955,168.109575,0,0,0,0,0,0,0,0,0,0,41.36
273.13295,71.758,1022.2721,3.2665,168.67455,0,0,0,0,0,0,0,0,0,0,39.76
273.020525,71.60815,1022.3447,3.23345,169.239525,0,0,0,0,0,0,0,0,0,0,38.16
272.9081,71.4583,1022.4173,3.2004,169.8045,0,0,0,0,0,0,0,0,0,0,36.56
272.822275,71.361575,1022.457125,3.163525,170.014825,0,0,0,0,0,0,0,0,0,0,36.155
272.73645,71.26485,1022.49695,3.12665,170.22515,0,0,0,0,0,0,0,0,0,0,35.75
272.650625,71.168125,1022.536775,3.089775,170.435475,0,0,0,0,0,0,0,0,0,0,35.345
272.5648,71.0714,1022.5766,3.0529,170.6458,0,0,0,0,0,0,0,0,0,0,34.94
272.5105,71.082,1022.5266,3.002175,170.410425,0,0,0,0,0,0,0,0,0,0,34.2525
272.4562,71.0926,1022.4766,2.95145,170.17505,0,0,0,0,0,0,0,0,0,0,33.565
272.4019,71.1032,1022.4266,2.900725,169.939675,0,0,0,0,0,0,0,0,0,0,32.8775
272.3476,71.1138,1022.3766,2.85,169.7043,0,0,0,0,0,0,0,0,0,0,32.19
272.312525,71.09495,1022.26785,2.801175,169.30665,0,0,0,0,0,0,0,0,0,0,30.025
272.27745,71.0761,1022.1591,2.75235,168.909,0,0,0,0,0,0,0,0,0,0,27.86
272.242375,71.05725,1022.05035,2.703525,168.51135,0,0,0,0,0,0,0,0,0,0,25.695
272.2073,71.0384,1021.9416,2.6547,168.1137,0,0,0,0,0,0,0,0,0,0,23.53
272.1774,70.8954,1021.847975,2.634825,167.639875,0,0,0,0,0,0,0,0,0,0.5,23.3775
272.1475,70.7524,1021.75435,2.61495,167.16605,0,0,0,0,0,0,0,0,0,1,23.225
272.1176,70.6094,1021.660725,2.595075,166.692225,0,0,0,0,0,0,0,0,0,1.5,23.0725
272.0877,70.4664,1021.5671,2.5752,166.2184,0,0,0,0,0,0,0,0,0,2,22.92
272.045275,70.32135,1021.41205,2.5846,165.9428,0,0,0,0,0,0,0,0,0,1.5,25.755
272.00285,70.1763,1021.257,2.594,165.6672,0,0,0,0,0,0,0,0,0,1,28.59
271.960425,70.03125,1021.10195,2.6034,165.3916,0,0,0,0,0,0,0,0,0,0.5,31.425
271.918,69.8862,1020.9469,2.6128,165.116,0,0,0,0,0,0,0,0,0,0,34.26
271.851,69.840675,1020.824225,2.62585,165.1861,0,0,0,0,0,0,0,0,0,0,36.765
271.784,69.79515,1020.70155,2.6389,165.2562,0,0,0,0,0,0,0,0,0,0,39.27
271.717,69.749625,1020.578875,2.65195,165.3263,0,0,0,0,0,0,0,0,0,0,41.775
271.65,69.7041,1020.4562,2.665,165.3964,0,0,0,0,0,0,0,0,0,0,44.28
271.685225,69.524125,1020.344425,2.685775,165.8916,0,0.5,0,0.5,0,0.5,0.5,1,0,1.75,45.805
271.72045,69.34415,1020.23265,2.70655,166.3868,0,1,0,1,0,1,1,2,0,3.5,47.33
271.755675,69.164175,1020.120875,2.727325,166.882,0,1.5,0,1.5,0,1.5,1.5,3,0,5.25,48.855
271.7909,68.9842,1020.0091,2.7481,167.3772,0,2,0,2,0,2,2,4,0,7,50.38
271.98605,68.75445,1019.9875,2.7613,168.738625,1.75,7.25,0,9,0.5,7.5,7.75,35.25,0,7.5,51.2325
272.1812,68.5247,1019.9659,2.7745,170.10005,3.5,12.5,0,16,1,13,13.5,66.5,0,8,52.085
272.37635,68.29495,1019.9443,2.7877,171.461475,5.25,17.75,0,23,1.5,18.5,19.25,97.75,1.0294,8.5,52.9375
272.5715,68.0652,1019.9227,2.8009,172.8229,7,23,0,30,2,24,25,129,6.5156,9,53.79
272.779625,67.9268,1019.8452,2.79785,173.8675,8.5,31,0.25,39.5,2.75,31.75,34,168,12.8992,9,53.35
272.98775,67.7884,1019.7677,2.7948,174.9121,10,39,0.5,49,3.5,39.5,43,207,19.9614,9,52.91
273.195875,67.65,1019.6902,2.79175,175.9567,11.5,47,0.75,58.5,4.25,47.25,52,246,27.5622,9,52.47
273.404,67.5116,1019.6127,2.7887,177.0013,13,55,1,68,5,55,61,285,34.9539,9,52.03
273.55775,67.4278,1019.415375,2.7554,177.654225,16.25,63.75,1,80.25,6.75,64,71.25,312.25,42.0584,9,51.6725
273.7115,67.344,1019.21805,2.7221,178.30715,19.5,72.5,1,92.5,8.5,73,81.5,339.5,48.7782,9,51.315
273.86525,67.2602,1019.020725,2.6888,178.960075,22.75,81.25,1,104.75,10.25,82,91.75,366.75,54.9727,9,50.9575
274.019,67.1764,1018.8234,2.6555,179.613,26,90,1,117,12,91,102,394,60.5813,9,50.6
274.150425,67.11205,1018.6565,2.6095,180.069825,25.75,92,1,118.75,11.75,93.25,104.25,407.5,65.5639,8.75,50.575
274.28185,67.0477,1018.4896,2.5635,180.52665,25.5,94,1,120.5,11.5,95.5,106.5,421,69.8794,8.5,50.55
274.413275,66.98335,1018.3227,2.5175,180.983475,25.25,96,1,122.25,11.25,97.75,108.75,434.5,73.4851,8.25,50.525
274.5447,66.919,1018.1558,2.4715,181.4403,25,98,1,124,11,100,111,448,76.3548,8,50.5
274.56415,67.0729,1018.018875,2.41965,181.086975,23.5,95.75,1,120,10.5,97.75,108,447,78.4685,8,49.9875
274.5836,67.2268,1017.88195,2.3678,180.73365,22,93.5,1,116,10,95.5,105,446,79.8117,8,49.475
274.60305,67.3807,1017.745025,2.31595,180.380325,20.5,91.25,1,112,9.5,93.25,102,445,80.3753,8,48.9625
274.6225,67.5346,1017.6081,2.2641,180.027,19,89,1,108,9,91,99,444,80.1636,8,48.45
274.5368,67.8431,1017.5566,2.231875,178.934525,18.5,85.5,1,104.25,8.5,87.5,95.25,428.5,79.1778,8,47.4725
274.4511,68.1516,1017.5051,2.19965,177.84205,18,82,1,100.5,8,84,91.5,413,77.4164,8,46.495
274.3654,68.4601,1017.4536,2.167425,176.749575,17.5,78.5,1,96.75,7.5,80.5,87.75,397.5,74.8912,8,45.5175
274.2797,68.7686,1017.4021,2.1352,175.6571,17,75,1,93,7,77,84,382,71.6196,8,44.54
274.056925,69.168825,1017.307925,2.1331,173.88545,15.75,68.5,1,85,6.25,70.25,76.5,353,67.6247,8,43.905
273.83415,69.56905,1017.21375,2.131,172.1138,14.5,62,1,77,5.5,63.5,69,324,62.9388,8,43.27
273.611375,69.969275,1017.119575,2.1289,170.34215,13.25,55.5,1,69,4.75,56.75,61.5,295,57.611,8,42.635
273.3886,70.3695,1017.0254,2.1268,168.5705,12,49,1,61,4,50,54,266,51.6745,8,42
273.237575,70.53745,1016.9441,2.1575,166.916325,10.25,41.5,0.75,51.75,3.25,42.25,45.5,225.75,45.1824,8,42.275
273.08655,70.7054,1016.8628,2.1882,165.26215,8.5,34,0.5,42.5,2.5,34.5,37,185.5,38.2227,8,42.55
272.935525,70.87335,1016.7815,2.2189,163.607975,6.75,26.5,0.25,33.25,1.75,26.75,28.5,145.25,30.9593,8,42.825
272.7845,71.0413,1016.7002,2.2496,161.9538,5,19,0,24,1,19,20,105,23.4286,8,43.1
272.688675,70.9009,1016.66225,2.30415,161.31055,3.75,14.5,0,18.25,0.75,14.5,15.25,78.75,15.9526,8,44
272.59285,70.7605,1016.6243,2.3587,160.6673,2.5,10,0,12.5,0.5,10,10.5,52.5,9.4066,8,44.9
272.497025,70.6201,1016.58635,2.41325,160.02405,1.25,5.5,0,6.75,0.25,5.5,5.75,26.25,3.2247,8,45.8
272.4012,70.4797,1016.5484,2.4678,159.3808,0,1,0,1,0,1,1,0,0.0196,8,46.7
272.32575,70.285,1016.50455,2.533975,159.590325,0,0.75,0,0.75,0,0.75,0.75,0,0,8,49.22
272.2503,70.0903,1016.4607,2.60015,159.79985,0,0.5,0,0.5,0,0.5,0.5,0,0,8,51.74
272.17485,69.8956,1016.41685,2.666325,160.009375,0,0.25,0,0.25,0,0.25,0.25,0,0,8,54.26
272.0994,69.7009,1016.373,2.7325,160.2189,0,0,0,0,0,0,0,0,0,8,56.78
272.0434,69.5751,1016.289625,2.769775,161.026925,0,0,0,0,0,0,0,0,0,8,57.295
271.9874,69.4493,1016.20625,2.80705,161.83495,0,0,0,0,0,0,0,0,0,8,57.81
271.9314,69.3235,1016.122875,2.844325,162.642975,0,0,0,0,0,0,0,0,0,8,58.325
271.8754,69.1977,1016.0395,2.8816,163.451,0,0,0,0,0,0,0,0,0,8,58.84
271.80805,69.1583,1015.936075,2.89395,164.38325,0,0,0,0,0,0,0,0,0,8,57.53
271.7407,69.1189,1015.83265,2.9063,165.3155,0,0,0,0,0,0,0,0,0,8,56.22
271.67335,69.0795,1015.729225,2.91865,166.24775,0,0,0,0,0,0,0,0,0,8,54.91
271.606,69.0401,1015.6258,2.931,167.18,0,0,0,0,0,0,0,0,0,8,53.6
271.572925,69.2342,1015.45205,2.9322,167.36945,0,0,0,0,0,0,0,0,0,8.25,51.925
271.53985,69.4283,1015.2783,2.9334,167.5589,0,0,0,0,0,0,0,0,0,8.5,50.25
271.506775,69.6224,1015.10455,2.9346,167.74835,0,0,0,0,0,0,0,0,0,8.75,48.575
271.4737,69.8165,1014.9308,2.9358,167.9378,0,0,0,0,0,0,0,0,0,9,46.9
271.4342,70.161425,1014.7317,2.9335,167.821875,0,0,0,0,0,0,0,0,0,9,46.32
271.3947,70.50635,1014.5326,2.9312,167.70595,0,0,0,0,0,0,0,0,0,9,45.74
271.3552,70.851275,1014.3335,2.9289,167.590025,0,0,0,0,0,0,0,0,0,9,45.16
271.3157,71.1962,1014.1344,2.9266,167.4741,0,0,0,0,0,0,0,0,0,9,44.58
271.34345,71.1057,1013.9329,2.91325,167.464425,0,0,0,0,0,0,0,0,0,9,45.61
271.3712,71.0152,1013.7314,2.8999,167.45475,0,0,0,0,0,0,0,0,0,9,46.64
271.39895,70.9247,1013.5299,2.88655,167.445075,0,0,0,0,0,0,0,0,0,9,47.67
271.4267,70.8342,1013.3284,2.8732,167.4354,0,0,0,0,0,0,0,0,0,9,48.7
271.43265,70.619275,1013.127325,2.82885,168.02315,0,0,0,0,0,0,0,0,0,9,48.04
271.4386,70.40435,1012.92625,2.7845,168.6109,0,0,0,0,0,0,0,0,0,9,47.38
271.44455,70.189425,1012.725175,2.74015,169.19865,0,0,0,0,0,0,0,0,0,9,46.72
271.4505,69.9745,1012.5241,2.6958,169.7864,0,0,0,0,0,0,0,0,0,9,46.06
271.400825,69.868675,1012.3873,2.658175,171.09705,0,0,0,0,0,0,0,0,0,9,45.935
271.35115,69.76285,1012.2505,2.62055,172.4077,0,0,0,0,0,0,0,0,0,9,45.81
271.301475,69.657025,1012.1137,2.582925,173.71835,0,0,0,0,0,0,0,0,0,9,45.685
271.2518,69.5512,1011.9769,2.5453,175.029,0,0,0,0,0,0,0,0,0,9,45.56
271.168625,69.524575,1011.875375,2.550525,176.885375,0,0,0,0,0,0,0,0,0,9,44.24
271.08545,69.49795,1011.77385,2.55575,178.74175,0,0,0,0,0,0,0,0,0,9,42.92
271.002275,69.471325,1011.672325,2.560975,180.598125,0,0,0,0,0,0,0,0,0,9,41.6
270.9191,69.4447,1011.5708,2.5662,182.4545,0,0,0,0,0,0,0,0,0,9,40.28
270.81465,69.299675,1011.449525,2.55025,184.504975,0,0,0,0,0,0,0,0,0,9,40.01
270.7102,69.15465,1011.32825,2.5343,186.55545,0,0,0,0,0,0,0,0,0,9,39.74
270.60575,69.009625,1011.206975,2.51835,188.605925,0,0,0,0,0,0,0,0,0,9,39.47
270.5013,68.8646,1011.0857,2.5024,190.6564,0,0,0,0,0,0,0,0,0,9,39.2
270.404175,68.730825,1010.9611,2.47585,191.977675,0,0,0,0,0,0,0,0,0,9,38.455
270.30705,68.59705,1010.8365,2.4493,193.29895,0,0,0,0,0,0,0,0,0,9,37.71
270.209925,68.463275,1010.7119,2.42275,194.620225,0,0,0,0,0,0,0,0,0,9,36.965
270.1128,68.3295,1010.5873,2.3962,195.9415,0,0,0,0,0,0,0,0,0,9,36.22
270.05765,68.215525,1010.54125,2.396675,196.7719,0,0,0,0,0,0,0,0,0,9,35.675
270.0025,68.10155,1010.4952,2.39715,197.6023,0,0,0,0,0,0,0,0,0,9,35.13
269.94735,67.987575,1010.44915,2.397625,198.4327,0,0,0,0,0,0,0,0,0,9,34.585
269.8922,67.8736,1010.4031,2.3981,199.2631,0,0,0,0,0,0,0,0,0,9,34.04
269.860125,67.80655,1010.367375,2.426425,200.02325,0,0,0,0,0,0,0,0,0,9,35.175
269.82805,67.7395,1010.33165,2.45475,200.7834,0,0,0,0,0,0,0,0,0,9,36.31
